row_id,context_dialect,continuation_dialect,combo,context_text,continuation_text,n_ctx_tokens,n_cont_tokens,avg_nll_cont,log_ppl_cont,ppl_cont
577,AAE,AAE,AAE_AAE,lol cool . Well now food wise,can be pushed at 7 ? I may cut 6 too close lol,9.0,0.0,,,
584,SAE,AAE,SAE_AAE,Because sometimes I don,don ' t be knowing we coming over there but I got you tho ! Lol,5.0,0.0,,,
584,AAE,AAE,AAE_AAE,cus sometimes I,don ' t be knowing we coming over there but I got you tho ! Lol,5.0,0.0,,,
592,SAE,AAE,SAE_AAE,"Why did he text me , cursing me out , before it even turned 12 ?",doin da most,20.0,0.0,,,
592,AAE,SAE,AAE_SAE,Now y he text me cursing me out before it could even turn 12,Doing the most .,18.0,0.0,,,
592,AAE,AAE,AAE_AAE,Now y he text me cursing me out before it could even turn 12,doin da most,18.0,0.0,,,
596,SAE,SAE,SAE_SAE,""" Forget that man you care about so much ; I know you still think about the times we had",". ~ Drake """,22.0,0.0,,,
596,SAE,AAE,SAE_AAE,""" Forget that man you care about so much ; I know you still think about the times we had","had ~ Drake """,22.0,0.0,,,
597,SAE,SAE,SAE_SAE,It ' s almost,"here , and he ' s staying up with me all night . I really love him .",5.0,0.0,,,
597,SAE,AAE,SAE_AAE,It ' s almost,and he stayin up wit me all night I really love him,5.0,0.0,,,
597,AAE,SAE,AAE_SAE,Its almost here,"here , and he ' s staying up with me all night . I really love him .",4.0,0.0,,,
597,AAE,AAE,AAE_AAE,Its almost here,and he stayin up wit me all night I really love him,4.0,0.0,,,
621,SAE,SAE,SAE_SAE,""" you will like it ,","and you left your sweater at bro ' s house too . """,7.0,0.0,,,
621,SAE,AAE,SAE_AAE,""" you will like it ,",", and you left your sweater to at bros house """,7.0,0.0,,,
621,AAE,SAE,AAE_SAE,""" you will like it","and you left your sweater at bro ' s house too . """,6.0,0.0,,,
621,AAE,AAE,AAE_AAE,""" you will like it",", and you left your sweater to at bros house """,6.0,0.0,,,
625,SAE,SAE,SAE_SAE,"My hand has absolutely no feeling , but neither does the rest",of my body .,13.0,0.0,,,
625,SAE,AAE,SAE_AAE,"My hand has absolutely no feeling , but neither does the rest","of my body """,13.0,0.0,,,
628,SAE,SAE,SAE_SAE,"I ' m tired of the nonsense ; it ' s just me , my","rod , and a couple of others .",18.0,0.0,,,
628,SAE,AAE,SAE_AAE,"I ' m tired of the nonsense ; it ' s just me , my",rod n a couple of others,18.0,0.0,,,
628,AAE,SAE,AAE_SAE,Im tired of the bs its just me n my,"rod , and a couple of others .",11.0,0.0,,,
628,AAE,AAE,AAE_AAE,Im tired of the bs its just me n my,rod n a couple of others,11.0,0.0,,,
629,SAE,SAE,SAE_SAE,""" : I do","not like green eggs and ham , I do not like them , Sam I am . """,5.0,0.0,,,
629,SAE,AAE,SAE_AAE,""" : I do","not like green eggs and ham , I do not like them Sam I am . """,5.0,0.0,,,
629,AAE,SAE,AAE_SAE,""" : I do","not like green eggs and ham , I do not like them , Sam I am . """,5.0,0.0,,,
629,AAE,AAE,AAE_AAE,""" : I do","not like green eggs and ham , I do not like them Sam I am . """,5.0,0.0,,,
631,SAE,SAE,SAE_SAE,"If I see another white person without any pants on , I ’ m going",to laugh them out . Lol .,17.0,0.0,,,
631,SAE,AAE,SAE_AAE,"If I see another white person without any pants on , I ’ m going",ass out . ! Lls .,17.0,0.0,,,
631,AAE,SAE,AAE_SAE,If I see another white person with no pants on imma laugh they,to laugh them out . Lol .,16.0,0.0,,,
631,AAE,AAE,AAE_AAE,If I see another white person with no pants on imma laugh they,ass out . ! Lls .,16.0,0.0,,,
633,SAE,AAE,SAE_AAE,: I ’ m very,nice . That ' s the problem people step on me like I ' m the ground .,6.0,0.0,,,
633,AAE,AAE,AAE_AAE,: I ' m super,nice . That ' s the problem people step on me like I ' m the ground .,6.0,0.0,,,
638,SAE,SAE,SAE_SAE,Don ’ t make me get my gun and make,you say hello to my little friend .,11.0,0.0,,,
645,SAE,SAE,SAE_SAE,I wish he would just tell me how he feels,so I can understand where we are .,11.0,0.0,,,
646,AAE,SAE,AAE_SAE,I be being quiet I let my money do the,because I tend to keep to myself .,11.0,0.0,,,
655,SAE,SAE,SAE_SAE,I am always focused on not caring at all about,what people think .,12.0,0.0,,,
660,SAE,SAE,SAE_SAE,"My friend just woke up , and on the other side","of the world , it ’ s China and everything !",13.0,0.0,,,
660,SAE,AAE,SAE_AAE,"My friend just woke up , and on the other side",side of the world china and shitt !,13.0,0.0,,,
660,AAE,SAE,AAE_SAE,Mf just not wakein up n the otha,"of the world , it ’ s China and everything !",13.0,0.0,,,
660,AAE,AAE,AAE_AAE,Mf just not wakein up n the otha,side of the world china and shitt !,13.0,0.0,,,
661,SAE,SAE,SAE_SAE,Forget the new year — it ’ s not going to change anything . We ’ ll,"still be struggling , trying to make it .",19.0,0.0,,,
661,SAE,AAE,SAE_AAE,Forget the new year — it ’ s not going to change anything . We ’ ll,be struggling trying to get it,19.0,0.0,,,
661,AAE,SAE,AAE_SAE,Fuck a new year it aint gone change shit we still gone,"still be struggling , trying to make it .",16.0,0.0,,,
661,AAE,AAE,AAE_AAE,Fuck a new year it aint gone change shit we still gone,be struggling trying to get it,16.0,0.0,,,
662,SAE,SAE,SAE_SAE,I ’ ve been,making five figures this year ; I ’ m trying to become a six - figure earner . # DREAMTEAM,5.0,0.0,,,
662,SAE,AAE,SAE_AAE,I ’ ve been,figure Nigga this year im trying to be a 6 figure Nigga # DREAMTEAM,5.0,0.0,,,
662,AAE,AAE,AAE_AAE,Been a 5,figure Nigga this year im trying to be a 6 figure Nigga # DREAMTEAM,6.0,0.0,,,
684,SAE,SAE,SAE_SAE,So . . .,"I asked myself what was wrong , and everything on my dresser fell off . I guess that meant everything .",5.0,0.0,,,
684,AAE,SAE,AAE_SAE,So . . .,"I asked myself what was wrong , and everything on my dresser fell off . I guess that meant everything .",5.0,0.0,,,
686,SAE,SAE,SAE_SAE,"This natural hair is okay , but I can ' t wait to get my sew",- in back .,18.0,0.0,,,
686,SAE,AAE,SAE_AAE,"This natural hair is okay , but I can ' t wait to get my sew",Sew In Back,18.0,0.0,,,
686,AAE,SAE,AAE_SAE,This Natural Hair Is Ok But I Cant Wait To Get My,- in back .,14.0,0.0,,,
686,AAE,AAE,AAE_AAE,This Natural Hair Is Ok But I Cant Wait To Get My,Sew In Back,14.0,0.0,,,
688,SAE,SAE,SAE_SAE,"My sweetheart knows she ’ s invited to come , but , my mom",is going to get you .,16.0,0.0,,,
688,SAE,AAE,SAE_AAE,"My sweetheart knows she ’ s invited to come , but , my mom",mama gonna get you,16.0,0.0,,,
688,AAE,SAE,AAE_SAE,my boo know she invited to come but my,is going to get you .,11.0,0.0,,,
688,AAE,AAE,AAE_AAE,my boo know she invited to come but my,mama gonna get you,11.0,0.0,,,
713,SAE,SAE,SAE_SAE,Most of the girls,I thought I was madly in love with — I don ’ t even talk to them anymore .,5.0,0.0,,,
713,AAE,SAE,AAE_SAE,""" Most Of The",I thought I was madly in love with — I don ’ t even talk to them anymore .,5.0,0.0,,,
722,SAE,SAE,SAE_SAE,"Man , I was supposed to go with","my baby today , but plans changed !",9.0,0.0,,,
722,AAE,SAE,AAE_SAE,""" Man , I Was Supposed To Went","my baby today , but plans changed !",11.0,0.0,,,
725,SAE,AAE,SAE_AAE,You ’ re acting,ass wit ya taxes but wen April come around yu back relaxing,5.0,0.0,,,
725,AAE,AAE,AAE_AAE,Yu actin a,ass wit ya taxes but wen April come around yu back relaxing,5.0,0.0,,,
726,SAE,SAE,SAE_SAE,The people who know,the least about you have the most to say .,5.0,0.0,,,
726,SAE,AAE,SAE_AAE,The people who know,"the least about you , have the most to say . """,5.0,0.0,,,
726,AAE,SAE,AAE_SAE,""" The people who know",the least about you have the most to say .,6.0,0.0,,,
726,AAE,AAE,AAE_AAE,""" The people who know","the least about you , have the most to say . """,6.0,0.0,,,
727,SAE,SAE,SAE_SAE,That ’ s not,what she ’ s saying . That was already said . What ’ s the point in lying ?,5.0,0.0,,,
727,SAE,AAE,SAE_AAE,That ’ s not,SHE SAYING . That was said . Whats the point in lying ?,5.0,0.0,,,
727,AAE,AAE,AAE_AAE,THATS NOT WHAT,SHE SAYING . That was said . Whats the point in lying ?,7.0,0.0,,,
743,SAE,SAE,SAE_SAE,""" because I was ready to go home , so I just went and got on","my bus . """,17.0,0.0,,,
743,SAE,AAE,SAE_AAE,""" because I was ready to go home , so I just went and got on","on my bus """,17.0,0.0,,,
743,AAE,SAE,AAE_SAE,""" cause i was ready to go home , so i just went and got","my bus . """,16.0,0.0,,,
743,AAE,AAE,AAE_AAE,""" cause i was ready to go home , so i just went and got","on my bus """,16.0,0.0,,,
746,SAE,SAE,SAE_SAE,I need that right now . I can ',t do this with your boyfriend anymore .,10.0,0.0,,,
746,AAE,SAE,AAE_SAE,ii need dat shyt now ii kaint do,t do this with your boyfriend anymore .,11.0,0.0,,,
747,AAE,AAE,AAE_AAE,And they wonder y bitch u throw back ! Then u let him,hit for some strong !,15.0,0.0,,,
755,SAE,SAE,SAE_SAE,I ’ m going to have him go to the,store for me because I want some snacks .,11.0,0.0,,,
755,SAE,AAE,SAE_AAE,I ’ m going to have him go to the,the store for me cause I want some snacks,11.0,0.0,,,
755,AAE,SAE,AAE_SAE,I ' m gone straight have him go to,store for me because I want some snacks .,10.0,0.0,,,
755,AAE,AAE,AAE_AAE,I ' m gone straight have him go to,the store for me cause I want some snacks,10.0,0.0,,,
772,SAE,AAE,SAE_AAE,"Your breath is really hot , don ’ t make me expose you",lol in the bath room,14.0,0.0,,,
772,AAE,SAE,AAE_SAE,hot breath ass dnt let me bust u out,", lol , in the bathroom .",12.0,0.0,,,
772,AAE,AAE,AAE_AAE,hot breath ass dnt let me bust u out,lol in the bath room,12.0,0.0,,,
774,SAE,SAE,SAE_SAE,Why should I stop,being friendly with her just because you have a problem with her ?,5.0,0.0,,,
774,SAE,AAE,SAE_AAE,Why should I stop,being cool with her because you have a problem with her . . . .,5.0,0.0,,,
774,AAE,SAE,AAE_SAE,Why should I stop,being friendly with her just because you have a problem with her ?,5.0,0.0,,,
774,AAE,AAE,AAE_AAE,Why should I stop,being cool with her because you have a problem with her . . . .,5.0,0.0,,,
776,SAE,SAE,SAE_SAE,When was the last time the Texans won the Super Bowl ? Was it never ? Okay,", just wondering .",19.0,0.0,,,
776,SAE,AAE,SAE_AAE,When was the last time the Texans won the Super Bowl ? Was it never ? Okay,? ? Ok just wondering,19.0,0.0,,,
800,SAE,SAE,SAE_SAE,That guy who just told you that,"you were beautiful is really ugly , BB .",9.0,0.0,,,
800,SAE,AAE,SAE_AAE,That guy who just told you that,that you was beautiful is ugly af BB,9.0,0.0,,,
800,AAE,SAE,AAE_SAE,That niggah that just told you,"you were beautiful is really ugly , BB .",9.0,0.0,,,
800,AAE,AAE,AAE_AAE,That niggah that just told you,that you was beautiful is ugly af BB,9.0,0.0,,,
801,SAE,SAE,SAE_SAE,""" : I '","m glad my friend isn ' t here ; he would have said something to that guy . # Kmsl """,5.0,0.0,,,
801,SAE,AAE,SAE_AAE,""" : I '","My Dude Aint No Here , He Wouldve Told Dudee Some Words # Kmsl """,5.0,0.0,,,
801,AAE,SAE,AAE_SAE,""" : Glad","m glad my friend isn ' t here ; he would have said something to that guy . # Kmsl """,4.0,0.0,,,
801,AAE,AAE,AAE_AAE,""" : Glad","My Dude Aint No Here , He Wouldve Told Dudee Some Words # Kmsl """,4.0,0.0,,,
804,SAE,AAE,SAE_AAE,It ’ s always funny to,see arguments between these two on twitter where ' s Dob hes usually in them !,8.0,0.0,,,
804,AAE,AAE,AAE_AAE,Its always funny to,see arguments between these two on twitter where ' s Dob hes usually in them !,6.0,0.0,,,
808,AAE,SAE,AAE_SAE,I can feel something is wrong here . . . I can feel it but no,one believes me .,17.0,0.0,,,
808,AAE,AAE,AAE_AAE,I can feel something is wrong here . . . I can feel it but no,one believes me,17.0,0.0,,,
810,SAE,AAE,SAE_AAE,Direct message me your,math . I ' ll be there tonight but I need to shoot you a text,5.0,0.0,,,
810,AAE,AAE,AAE_AAE,DM me your,math . I ' ll be there tonight but I need to shoot you a text,4.0,0.0,,,
832,SAE,SAE,SAE_SAE,"I just want to ask what the purpose is , but whatever !",I can ' t control anyone .,14.0,0.0,,,
832,SAE,AAE,SAE_AAE,"I just want to ask what the purpose is , but whatever !",I can ' t control a mf,14.0,0.0,,,
832,AAE,SAE,AAE_SAE,I just be wantin to ask Wats the purpose but watever !,I can ' t control anyone .,16.0,0.0,,,
832,AAE,AAE,AAE_AAE,I just be wantin to ask Wats the purpose but watever !,I can ' t control a mf,16.0,0.0,,,
852,AAE,SAE,AAE_SAE,lmaoo man bye bitch find sun safe too do before iruin yo,"life , Shrimp .",19.0,0.0,,,
852,AAE,AAE,AAE_AAE,lmaoo man bye bitch find sun safe too do before iruin yo,fuckn life Shrimp,19.0,0.0,,,
856,AAE,AAE,AAE_AAE,its in his phone man Iswea ihad,the time of my life the kool af,11.0,0.0,,,
862,AAE,AAE,AAE_AAE,well since both of yall wanna,act dumb we at both yall neck bye,9.0,0.0,,,
867,SAE,SAE,SAE_SAE,"Please release my sister . I can ' t stop crying , .",I love you so much .,15.0,0.0,,,
880,SAE,SAE,SAE_SAE,State the truth and I will respect,it . That doesn ' t mean I have to like it .,8.0,0.0,,,
880,SAE,AAE,SAE_AAE,State the truth and I will respect,respect it . . Doesn ' t mean I have to like it .,8.0,0.0,,,
880,AAE,SAE,AAE_SAE,State the truth and I ' ll,it . That doesn ' t mean I have to like it .,8.0,0.0,,,
880,AAE,AAE,AAE_AAE,State the truth and I ' ll,respect it . . Doesn ' t mean I have to like it .,8.0,0.0,,,
881,SAE,SAE,SAE_SAE,It would take me a lifetime to explain an hour of my,life to you .,13.0,0.0,,,
881,SAE,AAE,SAE_AAE,It would take me a lifetime to explain an hour of my,my life to u,13.0,0.0,,,
881,AAE,SAE,AAE_SAE,It would take me a lifetime to explain an hour of,life to you .,12.0,0.0,,,
881,AAE,AAE,AAE_AAE,It would take me a lifetime to explain an hour of,my life to u,12.0,0.0,,,
883,AAE,AAE,AAE_AAE,Ppl judge me from da outside my life ain ',t all good but I don ' t complain I just pray,12.0,0.0,,,
887,SAE,SAE,SAE_SAE,I ' m just lying,down in bed working on my music . What about you though ?,6.0,0.0,,,
887,SAE,AAE,SAE_AAE,I ' m just lying,in this bed on my music flow . wbu tho,6.0,0.0,,,
887,AAE,SAE,AAE_SAE,shit im layin down,down in bed working on my music . What about you though ?,7.0,0.0,,,
887,AAE,AAE,AAE_AAE,shit im layin down,in this bed on my music flow . wbu tho,7.0,0.0,,,
894,SAE,SAE,SAE_SAE,I tried calling your phone a few weeks ago . I think Matt said you have,a new number though .,17.0,0.0,,,
907,SAE,AAE,SAE_AAE,Don ’ t hurt,me young blood . . . . I got a girlfriend and a wife on the side,5.0,0.0,,,
907,AAE,AAE,AAE_AAE,don ' t kill,me young blood . . . . I got a girlfriend and a wife on the side,5.0,0.0,,,
932,SAE,SAE,SAE_SAE,Shout out to because she likes to write on the desk at Olive,"Harvey , lol .",18.0,0.0,,,
932,SAE,AAE,SAE_AAE,Shout out to because she likes to write on the desk at Olive,at Olive Harvey lol,18.0,0.0,,,
932,AAE,SAE,AAE_SAE,Shout out _bitchh because she likes to write on the desk,"Harvey , lol .",18.0,0.0,,,
932,AAE,AAE,AAE_AAE,Shout out _bitchh because she likes to write on the desk,at Olive Harvey lol,18.0,0.0,,,
934,SAE,SAE,SAE_SAE,6 o ’ clock needs to hurry up . I ’ m ready for my to put in work,on the cheating Patriots !,22.0,0.0,,,
934,SAE,AAE,SAE_AAE,6 o ’ clock needs to hurry up . I ’ m ready for my to put in work,* Patriots ! ! !,22.0,0.0,,,
936,SAE,SAE,SAE_SAE,Does anyone else like the music that plays when,Olivia and Fitz are together ? # Scandal,10.0,0.0,,,
936,SAE,AAE,SAE_AAE,Does anyone else like the music that plays when,Olivia and Fitz Re together ? # Scandal,10.0,0.0,,,
936,AAE,SAE,AAE_SAE,Does anyone else like the music that comes on when,Olivia and Fitz are together ? # Scandal,11.0,0.0,,,
936,AAE,AAE,AAE_AAE,Does anyone else like the music that comes on when,Olivia and Fitz Re together ? # Scandal,11.0,0.0,,,
942,SAE,SAE,SAE_SAE,"I said I was going shopping 20 minutes ago , but all I ’ ve done",is roll over in bed .,20.0,0.0,,,
942,SAE,AAE,SAE_AAE,"I said I was going shopping 20 minutes ago , but all I ’ ve done",is turn over in bed .,20.0,0.0,,,
948,SAE,SAE,SAE_SAE,"Right . You were my people , but people change like",the weather ! Lol,12.0,0.0,,,
948,SAE,AAE,SAE_AAE,"Right . You were my people , but people change like",the weather ! Lbs,12.0,0.0,,,
948,AAE,SAE,AAE_SAE,right . You was lul flks but mfs change like,the weather ! Lol,14.0,0.0,,,
948,AAE,AAE,AAE_AAE,right . You was lul flks but mfs change like,the weather ! Lbs,14.0,0.0,,,
952,AAE,AAE,AAE_AAE,He juss kno he going to twitter jail . He going down,for Twape ! Lbs,16.0,0.0,,,
976,SAE,SAE,SAE_SAE,Life has many ways,"of testing a person ' s will , either by having nothing happen at all or by having everything happen at once .",5.0,0.0,,,
976,AAE,SAE,AAE_SAE,""" LiFe HaS mAnY","of testing a person ' s will , either by having nothing happen at all or by having everything happen at once .",9.0,0.0,,,
977,SAE,SAE,SAE_SAE,"Talking about people isn ’ t the way to go , because as far as I ’ m concerned , you don ’ t",have anything either .,27.0,0.0,,,
977,SAE,AAE,SAE_AAE,"Talking about people isn ’ t the way to go , because as far as I ’ m concerned , you don ’ t",shit either . .,27.0,0.0,,,
977,AAE,SAE,AAE_SAE,Talking about ppl ain ' t where its at . . . Cuz bitch far as I ' m concern u ain ' t got,have anything either .,31.0,0.0,,,
977,AAE,AAE,AAE_AAE,Talking about ppl ain ' t where its at . . . Cuz bitch far as I ' m concern u ain ' t got,shit either . .,31.0,0.0,,,
979,SAE,SAE,SAE_SAE,Please don ’ t,"judge me and I won ’ t judge you , because things can get ugly before they get beautiful .",5.0,0.0,,,
979,SAE,AAE,SAE_AAE,Please don ’ t,Judge Me Nd I Won ' t Judge You Because It Can Get Ugly Before It Get Beautiful,5.0,0.0,,,
979,AAE,SAE,AAE_SAE,Please Don ' t,"judge me and I won ’ t judge you , because things can get ugly before they get beautiful .",5.0,0.0,,,
979,AAE,AAE,AAE_AAE,Please Don ' t,Judge Me Nd I Won ' t Judge You Because It Can Get Ugly Before It Get Beautiful,5.0,0.0,,,
981,SAE,AAE,SAE_AAE,It ’ s good to,on the contract for dancing again . . . I wonder if Sasha still around .,6.0,0.0,,,
981,AAE,AAE,AAE_AAE,Good to be back,on the contract for dancing again . . . I wonder if Sasha still around .,5.0,0.0,,,
988,SAE,SAE,SAE_SAE,Please stop bothering me,". Excuse my language , but that ' s how I feel .",6.0,0.0,,,
988,SAE,AAE,SAE_AAE,Please stop bothering me,dick bitch ! ! ! nExcuse the language but that ' s how I feel,6.0,0.0,,,
