aae_text,distilbert_score,vader_score,textblob_score
ummm how tf you tell me to text you but you dont text back !? . #subtweet,-0.9947732090950012,0.0,0.0
#10thingsaboutmycrush he got gum stuck on his arm from when he was a baby .,-0.9986774325370789,-0.25,0.0
i remember that day #oomf pulled my bathing suit string & my bottoms came off in the pool <<< dfl .,-0.9704359173774719,0.0,0.0
somebody deleted Ruzzle off my phone * grabs knife * who dying tonight !? .,-0.998734176158905,0.0,0.0
Females always tryna argue wen ah nigga haven a bad day jus shutupbitch  #These Hoez Be Actin Up....,-0.995925784111023,-0.7096,-0.6999999999999998
Gotti make some of these females look like fools and they be ready to claim the title,-0.9971475005149841,0.2023,0.2
"""Every1 deserves some space without any repercussions or accusations, especially when s/he is always 110% when there. JWFitn#metimeisvital""",-0.9835224747657776,-0.3182,0.0
Mind jus rewinded all da way bak watchn my nigga  highlight tape.. We ran da tournaments.. Outta twn n all..,-0.9981389045715332,0.34,0.0
"""I want ah nigga who gone beat my ass when I'm doing shit wrong,not in ah bad way bhut to be in dat with me& any nigga..!!""",0.9668034911155701,-0.8975,-0.6
If ah nigga every wanna think about hitting me mf u betta twice on me I will fight niggaz too I'm just saying I'm not or I'm not scared!!!,-0.985640287399292,-0.2663,0.0
"""If you gone tell sumn , tell when I said it help , don't wait til fuckin weeks later""",-0.9982098340988159,0.4019,0.0
"""So she cooking pig feet , neck bones , black eye peas , greens , and corn bread ...,tf , ion eat none of that shit""",-0.9962289929389954,0.4449,-0.18333333333333335
Gotta big dick so which one of you hoes gone let me murder yo throat ...,-0.9959983825683594,-0.8402,0.0
Take me for who I am if you don't like it then suck my dick,-0.8555965423583984,-0.8079,0.0
"""Dedria know she a POP no damn Molly , she prob don't even know what a Molly is , lls""",-0.9986371397972107,0.3089,0.0
""" nope aine see her there ,,,..buy knowing me I'll end up gettin real mad and then go to her house""",-0.9966649413108826,-0.4939,-0.9375
"""Got clothes err where , shoes err where , m&ms bag err where , taaka bottle over there , ugh its junky""",-0.9992733597755432,-0.4215,0.0
rainy days fade away when you come around say you here to stay with me boy I don't want you tellin me I need you,-0.9983831644058228,-0.1336,0.0
"""Even.when the sky comes falling , even.when the sun don't shine , I got datum in you and I""",0.7596616148948669,-0.1531,0.0
"""I need a blunt , need to pop a pill , need a strong drink , need some good head , and some dick""",-0.9987809062004089,0.4404,0.5666666666666667
"""SuuuWooo bitch I do this shit  , I'll erase you like I drew you bitch""",-0.9966819882392883,-0.8847,-0.2
"""Tf.,you expect be to forgive your trifling dog ass and stay.,,uh tf I look.like , booboo the fool ?""",-0.9990697503089905,-0.6486,0.0
"""I.keep on falling in love with you , sometimes I love you sometimes you make me blue""",0.9988858103752136,0.8316,0.3333333333333333
I'm just talkin all this noise for nun cause ima end up changing my mind and watching her,0.9773308038711548,0.0,0.0
""" lol ima good child lol , and you need to cause I be super bored up here""",-0.9944356679916382,0.8834,0.42666666666666664
Jps already broke.... If one of these buses flip over... Jps will be no more,-0.9981192946434021,-0.6124,-0.25
Don't wanna go to school tomorrow. Walker --> will get snapped onnJefferson's Student---> cursed outnCoach Weeks and Student--> gone box,-0.9976582527160645,0.0,0.0
Guess what!!!! I don't give a fuck!!! Let me check my attitude sorry if I'm being rude...,-0.999366819858551,-0.3855,-0.5270833333333333
Never b good to a nigga with no good tendencies!!!niggas the sane thing cause its some no good ass hoes out here!!,-0.9996254444122314,-0.6742,-0.39999999999999997
I love selling drugs it makes my son happy he will neva Kno Daddy Sell Drugs unless somebody say kha'marie yo Daddy On....#FastMoney....,0.8630245327949524,0.836,0.65
"""Can Yoo BestFran , Cuss He Text Me On A Late Nite He Trynna Gve Me Some Head !""",-0.9963822364807129,0.0,-0.375
"""gracias a todos los que me felicitado en este dia, estoy muy agredecido con todos por dedicarme un poquito de su tiempo grcias amigos :)...""",-0.94562166929245,0.0,0.5
Ba better text you with 6 y's in hey!!!!! Cant beleave he called you by his ex oh naww smfh!,-0.9798239469528198,0.6209,1.0
what is with our age group these days ya nigga talk bout sex eatin pussy sucking dick like nigga your suspose to talk about kissin Nd huggin,-0.9032317996025085,-0.2023,0.0
"""Only things on my agenda to do today is:wash my ass, brush my teeth and get my car detailed!!""",-0.9975724816322327,-0.6229,0.3125
How deep is our bond if it all it takes is for you to be gone,-0.8624511957168579,0.0,0.0
"""I can't really explain it, I'm so into you now. I wanna b more then a friend to you now""",0.9992876648902893,0.5367,0.35
If it wasn't for my rest view mirror I would fuckin all types of shit up lol,-0.9989443421363831,-0.2023,0.30000000000000004
Damn they sent my nigga Peyton home n ray Lewis wit dat male emotions shit,-0.9978163242340088,-0.743,-0.1
Hop off my dick and tell yo bitch to get on it we da money team dey can't get on it,-0.9986358284950256,-0.7964,0.0
If a nigga hatin I dont need you bro I'm da type nigga who don't need a hoe,0.7975739240646362,0.0,0.0
The one thing I respect most is this mans unflappable nature. Everything that happens just proves his points... Punk retains I bet,0.9891161322593689,0.4767,0.4
"""smh , yall Need to quit , wat a very rude way to come at someone , Smh , wat is it with these females that attracted to their gender ?""",-0.9988697171211243,-0.624,-0.39
""". not een In no Mood , but iManage to smile , cause no1 has made me mad .""",0.9822795987129211,-0.1546,-0.1625
"""seent   ,  , &  some ignorant Textss . iWas bored at 4 diss mornin .""",-0.9997656941413879,-0.4939,-0.5
""". IF You can beat ne rockin , you can havs my chair , cause aint too many men that can do wat ido out there ,""",-0.9976527094841003,0.0,0.5
""". no1 should die, the way these folks are dieing <<<< falling down steps? ifell down them CONCRETE steps at JSU , & Im Alive !""",-0.9957708716392517,-0.4926,-0.009027777777777787
"""THE DAY I RUN FROM (ANY)BODY WALKING THA SAME GROUND & BREATHING THA SAME AIR AS ME , IS THA DAY I WILL TAKE OFF MY HAT ND SALUTE 'EM !""",-0.69985032081604,0.0,0.0
. telling Dee this stuff and iwas told not to tlk about it anymore .. but she sed ikn trust herr .,-0.9668617844581604,0.6652,0.0
"""#HonestHour --> iOn Have NUN Against NOBODY Why folks dont likee , me , iDontt knoee. honestly IDC !""",0.9643427133560181,0.5093,0.75
. not going to see Texas Chainsaw Massacre .. tomar . im Goin WEEK AFTER NEXT . That mfreaker better b still playing !,-0.9978514909744263,0.6114,0.3125
bestfrenn comin ova my house tomar .. get thoa fONKey project out tha way ...,-0.9821199774742126,0.0,0.0
. Dont like me ? fine . ian Wake up ta Impress you . ion Owe yall mfers NUN !,0.9985300302505493,0.4371,0.5208333333333334
""". imma hit it from tha front , back, side , sidee, girl i LOVE Tha wayy u do it #JAMMIN !!""",0.9926652312278748,0.7592,0.390625
""" . Naww , it WASNT , But iF u Be lookin At me , then sure it could be .""",0.5909903645515442,0.4497,0.5
. Neshia so shy !! lord um Jus like ha .. iwouldnt tell a squirrel hey ! im jus that shy !!!,-0.970384955406189,0.351,-0.9765625
"""my BiggSiss / BurntCookiee told mee ta take myy butt taa sleep , soo BYE YALL :(""",-0.9958606362342834,0.0,-0.75
"""Fuck all those kisses they didn't mean jackn Fuck you, you hoe, I don't want you back""",-0.9812867045402527,0.3459,-0.278125
had meh walkin 3days n dah cold nn rain ii got dayy ass doe >>>>,-0.9941602945327759,-0.5859,-0.6
na uu want get det answer no time soon ... um #MIA nn yo life nigga....,-0.9965752959251404,-0.5904,0.0
wus bout tooh go tooh sleep butt ii got tooh talkin tooh q bout sum stuff nii um uph thankin  nn um bored talkin tooh halle doe >> my #love,-0.996955394744873,0.4767,0.0
"""I'm channeling my inner Jay Cutler when I say DON'T CARE, Miami was fun as hell.""",0.9910858273506165,-0.6673,0.15
Stalee Ahss Weavee These Hoes Bhee Havin.. Flip That Shitt && Itt Don't Go No Wheree .. Need Somee Oill Sheenn Uhh Somee..,-0.9990768432617188,0.2235,0.0
"""If It Walk Likee Ah Duck, Talk Likee Ah Duck.. Ihts Ah - - > Duckk!!!""",-0.9947852492332458,0.0,0.0
Next Person To Hitt Myy Shitt Gonee Get Shott.. If Itss Myy Fault Or Not,-0.999397873878479,-0.4019,0.0
I Wouldn't Dareee Jump Nobody.. That Shitt Makee Mhee Feel Likee I Can't Handle Myy Business. Pluss That Shitt Justt Ain't Coool. RNS,-0.9995080232620239,0.0,0.0
Shaggy Hadd Mhee Overr Here Worriedd.. He Stayy Laughinn & To See Himm Snappin Wass Likeee Wowwww..,0.5758877396583557,0.0,0.0
Im finally bout to go back to school I got to be on my shit doe,-0.8577074408531189,-0.5574,-0.06666666666666667
Good morning. School have came back to soon but i gt to get with da program,0.9816194772720337,0.5574,0.35
Im not in a good mood thos morning i might as well just fkin quit school man,-0.9997966885566711,-0.0788,0.7
..!$@$   GO SO HAM TO GAVE SUN TO MORE THEN THE U.S.A. HA WHAT YES THE WORLD ......,-0.9947328567504883,0.7819,0.5
B was a Hot Head Before He Got His Bullets He Was Sayin He Boutta Go Rob a Nigga Lol,-0.9970276951789856,-0.2023,0.525
oooo. Where you in school at I forgot . I'm ready to be in a hospital maaan,-0.994192898273468,0.3612,0.2
I be missing her when she gone but when she gets here she is the devil .,-0.9015080332756042,-0.8271,-0.2
""" damn , did dey really have 2choose the babies to kill tho then this dummy shot himself & his ma . Df he was gettin outta dis""",-0.9989128112792969,-0.8126,0.2
S/o  no matter who we hung around we NEVER stop talking to eachother. We use to have soo much fun in class. I miss her!!!,0.9846915602684021,0.6586,0.5859375
I don't know if the daycare is open or not I just rather keep noonie home w/ me.,-0.9974338412284851,0.0,0.0
If anybody know they know I like to make ppl laugh! I like seeing people HAPPY!,0.9997233748435974,0.9276,0.6875
No matter how old you is or how much you matured you always gone have that ONE bitch you wanna beat the fuck outta of!,-0.9778227210044861,-0.8256,-0.06666666666666665
Ain going to no damn Disney world I refuse lol! You know I'll stay my boring ass in the condo & sleep,-0.9941275119781494,-0.4997,0.0
I was just finna call you then I was like naaaaw she bout at work,-0.9902909398078918,0.3612,0.0
I be tweeting songs that come on my pandora but somebody always getting offended . Ion even fuck with you . FOH whicha insecure ass!,-0.9988473653793335,-0.9516,-0.5125
Y I'm still up...thinking abt my pass how I wish it was betta. But I'm still making it. Thanks a lot nigga pushed me away....,0.9963051080703735,0.6908,0.2
Hoes out here geek up wut. Bitches does tha most but I will serve tha fukk out of them. Nosw wut yu got,-0.9215549826622009,-0.431,0.5
"""I ain't never been no sucka fa love, I be feeling like ah nigga treated dese niggas like they the hoe""",-0.9793526530265808,0.7679,0.5
Females Wanna Get Mad At The Next Bitch Because They Ain't Got They Nigga In Check Everybody Sharing Everybody,-0.9966632723808289,-0.6369,-0.3125
cus she bipolar & we was never cool this was my bitch literally,-0.9981132745742798,-0.6968,-0.175
"""The best curve on a girl is her smile (: Lol just kidding, look at dat ass.""",0.998757004737854,0.8625,0.7000000000000001
""": :  were da girls att ahhaa , i have none lol lien put me on wit someone fr fr""",-0.9878771305084229,-0.3252,0.8
If you Pussy ass fugazi niggas dont like me ull realize that I'm da realest nigga u hated on!!,-0.9962671399116516,-0.9152,-1.0
Dis girl said I was 8.9 da other said I was a 9 bitch ima dime,-0.9965248703956604,-0.5859,-0.125
To bf spelled yo name wrong lol dumb add hoes!! Nd his bio say my wifey a diff. Name lol,-0.9997331500053406,-0.3365,0.12851562500000002
Every body fall in love in high skool nd say they gone be married but at the end of high school u find out who's going to be wife!!,-0.7087087631225586,0.4912,0.29000000000000004
""":  to yanni lol sike nah rosedalefunny Nigga Yo we really fucked all da same hoes tho bro""",-0.9988971948623657,-0.5095,0.0666666666666667
""":  that's word to the big hat boy !! You'll see when I come holla at ukopi kopi lol""",0.9985060691833496,0.5242,0.4
""":  son you had niggaz crying god lmaobitch was fronting like she was bad lml""",-0.9997404217720032,-0.4588,-0.44999999999999996
Control ya hoe u let her talk to crazy u got baby momma drama u ain't even got u no baby !!,-0.9977164268493652,-0.6351,-0.9375
""":  lol i dont need to grow!u really don't tho u very healthy lml""",-0.9996739625930786,0.7257,0.5499999999999999
""":   HAHAHA Becky u got my back homie? LOLOLno Nigga she dont but u got my front..of my pants""",-0.9919402003288269,0.3953,0.1
""": Smh there goes my name again soon change my name to rico or Gerald smh. I'm Rico Nigga Lmfao""",-0.9960015416145325,-0.0258,0.0
""": this nigga took my name smh how I'm not Rico tho I put dat pain Nigga lol""",-0.9960130453109741,-0.4215,0.8
""": #tbt gone but never forgotten lol check ya man out tho  who dat bro""",-0.9547464847564697,-0.2498,0.8
yu kno yu broke wen yu scrap up change to get yu sonething to eat bofl ahaaa,-0.9894075989723206,-0.4215,0.0
Bih so desperate all on fb looking for love hoe yu messy and nasty a bih dnt want dat sour shit,-0.9993448853492737,-0.7778,-0.275
Df iz n ppl head wen dey lie to dey grl sayn i love u n shit bt layn at anther bitch house talkn bout i love u to# fuck u,-0.9253591895103455,-0.3612,0.1
Fuck ppl who think they can run ova tha ppl that care bout they azz...u taken advantage of ME...nt no moe hoe#fallbackhoe,-0.9974420070648193,-0.128,-0.4
Up burning the midnight oil! Late Tuesday evening UPS delivered some of my textbooks for class. GOD thank you for Your bountiful blessings!,0.9995593428611755,0.8561,-0.375
